geneSymbol	female_invitro1	female_invitro2	female_invitro3	female_invitro4	female_invivo1	female_invivo2	female_invivo3	female_invivo4	asexual_invitro1	asexual_invitro2	asexual_invitro3	asexual_invitro4
cgd3_3780	3.903113793517608	3.137092918681234	2.5520914534629027	0.871933722172587	3.5928441297354246	3.919644750281289	4.209001051079131	3.2875070581499197	3.4565993482514026	0.8719337221725845	4.069669185483943	3.669782099613105
cgd3_3790	6.65514912524007	7.198861491387305	6.206443225379959	7.546715150665491	7.03819949785975	6.619648154912873	6.518022941200823	7.689203493398715	8.831014418346978	7.973920712558249	8.500371907390575	8.814558026445333
cgd3_380	9.897782393487466	9.231244209812846	9.689825943839969	10.064142969454702	9.257381217675148	9.648759386172726	9.5613527476068	9.004411010118375	7.423689823376554	4.816801845218628	6.942236710785305	7.992853262749304
cgd3_3820	5.762402746124395	6.777143951943412	5.090193930128878	4.831244629327812	6.197372880719378	6.2991015993432935	6.01732235484205	4.678094997718087	0.8719337221725845	3.4339126716332986	0.8719337221725845	0.8719337221725845
cgd3_3830	3.307174683145019	5.790354721396287	5.124546749570934	4.865218467561359	6.920831660436129	7.167930160153247	7.3003151170882035	6.227990630431238	6.37547366169679	5.5806958987757325	6.550917799410699	5.251597705943271
cgd3_3840	4.483137017410008	6.324532429570838	5.221959727008282	0.871933722172587	5.188263907938621	5.411034521990812	5.52655349695155	4.649308070545076	5.540341139606037	7.398867826331906	6.613634892522803	7.132211481169879
cgd3_3850	8.50433956889041	7.628623451524549	8.554956720786516	8.50476892832879	8.762554349453431	8.618300311494266	8.474839978755162	9.636070653976798	9.885372222319395	9.340500867543037	9.858829873049778	9.971671162764162
cgd3_3860	9.047317576952315	8.091730093080638	8.116333404762948	7.630021159014984	6.44418239989394	6.762151165532576	6.80022367541568	6.099060171789416	5.971134337957605	5.870930082244806	5.239419617580449	5.484836910070217
cgd3_3870	3.959957153821455	6.222924125295233	5.860210356981867	6.883350746830723	7.403065660728317	6.89464272735652	6.76031676810643	7.3904128982672095	8.147362620667435	6.8009690308886155	7.71734058940531	8.0899687018243025
cgd3_3880	3.25916311626032	5.028971239921041	3.2871865913750518	3.901063461417937	0.8719337221725845	3.0649376952078455	2.8306674147565176	0.8719337221725845	4.071891469910343	5.216221391395636	4.047598106357623	4.539274979576731
cgd3_390	8.398725703279261	8.73550252014467	8.77135361268784	7.655314605872427	6.64543056303418	7.236032803006673	7.280628509774082	6.340885512296416	2.985553258250682	3.4338177895268207	4.661493773886929	4.182026583852958
cgd3_3900	9.086042936509847	7.7411966466535	7.951363944369929	6.736296166942561	8.01436500827653	9.267366329660023	9.179411305665072	7.227712367586149	5.947880819929359	0.8719337221725845	5.520820599030694	5.858351086941988
cgd3_3910	8.201818088452784	8.155224586942264	8.00552765117919	8.211161527375175	8.658624025166665	7.78172552637658	7.5462009914524675	7.958388002373976	7.649586882091148	7.2782221590136915	6.955614930217705	7.820545022670403
cgd3_3920	6.017969942493319	6.969440879650906	6.796988741452181	5.844171746926638	6.857121943444205	6.9971680980394915	6.932898403276249	6.253169382666071	7.146864063149807	7.055658841029466	7.381342369638521	7.9092788357698645
cgd3_3930	6.574786790305026	5.911575879262522	5.930204169825837	7.624539567084813	6.832324182299356	5.446904036413389	5.460934380242461	7.241960509716926	9.002046328326117	5.865570619177071	7.87398352039336	8.875400576128353
cgd3_3940	10.01437885706935	10.040735199230191	8.991216074825143	8.975049219740512	9.069255957780738	8.9971329078342	9.140491666102454	8.229361533507948	7.558689260491784	6.992688013982713	8.15084596240236	8.082319285021095
cgd3_3950	4.429817162731673	4.268460359403334	5.216538247206771	0.871933722172587	3.2801276759524614	3.1442575701760953	3.470131780833461	3.55597619149423	3.73130438711046	0.8719337221725845	2.171673860521669	3.9513446307192157
cgd3_3960	4.671079540861733	3.9792303110585796	4.168036961116875	4.833687433754651	1.7678886710284256	3.0240503583174485	3.3264729453721857	0.8719337221725845	0.8719337221725845	0.8719337221725845	3.376219338769841	3.3228360456671093
cgd3_3970	0.8719337221725845	0.8719337221725845	0.871933722172587	0.871933722172587	1.8060585869826937	2.810995624068342	2.4668625323634688	5.14654841835144	3.8817368599566042	4.3826043178742795	3.9452089401366988	2.925392212599478
cgd3_3980	4.330422643910473	6.093933607632576	5.755171550130107	4.826074944250658	4.427306382175802	4.634506360302851	4.505888834375461	7.00135642139187	2.9813941165721483	4.301260581808983	2.6047239712562367	5.313646932793431
cgd3_40	9.762553318607063	9.624108406761422	9.278501792814057	8.40206439955431	9.669860771617463	9.49580000995179	9.439972895920926	8.156763995011092	7.423871335804042	6.724744967327508	5.965547658964254	6.713061804681525
cgd3_400	6.111420725849999	7.084936668491875	6.5439471659040915	5.367062645615984	3.90927620419621	6.118324214721721	6.273178143225648	5.049426285490816	3.7922735473742177	5.220150067401055	5.313081479750982	4.366525854541639
cgd3_4010	5.020867035148679	4.469249725609095	3.7652421163519345	0.871933722172587	5.036946482640754	4.71885939987821	4.498428417866539	0.8719337221725845	6.098704041800975	6.0740627958037	5.77650089705298	5.629333005513512
cgd3_4020	4.722933844115233	5.288815173625328	5.095809782633158	4.297306924597318	4.814958941404236	4.6027264786598225	4.53679999977531	6.888979713221455	6.067486051483036	6.614411058307686	5.57147425313229	6.697840733812861
cgd3_4030	8.514093996002863	9.167807069631987	8.358880011718725	8.783993052687169	8.778592111136714	8.233351543185293	8.514321252316279	7.627115178030911	8.95222843055177	8.156727956074569	8.591812667002317	8.493806540530699
cgd3_4040	5.843320495138965	5.376189693033107	5.115829267923067	0.871933722172587	6.390119950293462	6.958544395670947	6.4089451823879156	6.053513034339523	7.086197733515218	5.515264497371923	6.777498665148503	6.18573807889256
cgd3_4050	5.166513104033942	5.117440317942361	5.881611873416115	4.134737532878368	5.062494167926474	6.4954784866492234	6.690874160206202	3.4843607210657437	0.8719337221725845	0.8719337221725845	0.8719337221725845	2.334674768281357
cgd3_4060	8.055995641774139	7.522595282092942	7.373459177156535	7.032228639521638	7.45575637938819	8.45300259285981	8.68196278415364	7.415708999160864	4.969937931219191	5.755524763087033	5.5648070273666574	5.6229800924834406
cgd3_4070	7.3661038504716565	7.47492412293506	7.313050279779957	5.8580082285629995	8.634020692455062	8.325001033979976	8.416070931731621	8.92591692582231	8.015140152368547	8.007791251123285	8.444639572286324	7.761265865028841
cgd3_4080	5.960522150821523	5.083296878591077	5.592790131203413	6.7716694085267575	6.585896466257239	6.910173574305003	7.002032052469467	5.569323187631413	4.902271468704921	7.473200362700554	5.805864956482506	5.700119805404081
cgd3_4090	6.003526958982648	5.939204672987115	6.2212072474462285	0.871933722172587	6.244668326922047	6.240504475634057	6.788250031196776	5.956213756454069	3.3943577537417196	4.777736255893644	2.9850034151103886	3.6057915909001585
cgd3_410	9.152867055281122	8.985738401121116	8.936648124566318	8.729454026492196	9.415840813660745	9.34794399031709	9.52453641479926	8.889345020446344	9.75277863600473	9.435428355670235	8.91930854296038	9.10634263179773
cgd3_4100	7.264288185881509	7.055760006170961	6.984834959389404	5.798335796735063	7.523578588324983	6.89019487652337	6.585183390328036	7.886508628097053	8.292720383926671	8.129012054119723	8.938416371972906	8.553076573843141
cgd3_4110	4.158909010371998	3.1569807247543085	4.725891222362174	0.871933722172587	3.176404458721588	0.8719337221725845	1.6769650545263801	0.8719337221725845	4.11640907314045	4.871359049036902	3.396349497875932	3.9717295868437645
cgd3_4130	4.1259722238140615	6.345343793081003	3.7904284426444823	0.871933722172587	4.702732919672119	5.219188097388415	5.372308239338951	4.135077331343102	6.03015999423398	5.536470625999166	5.467039305850642	5.493932659875106
cgd3_4140	7.63984114948373	5.961738513790216	4.861811016699307	7.163492986851677	4.9037526357354455	5.984082023446404	5.462556264873697	7.411295799308012	7.959704577295464	8.445900945768102	8.364941136608842	8.158158290037221
cgd3_4150	8.974614481813681	8.414847012322479	9.152959259340992	9.605261704054925	9.499770446216411	9.46974742021301	9.109821113348463	10.816274927338572	11.316578866660427	9.747672879605357	10.816380631465488	10.992814703928431
cgd3_4160	3.8267859174579226	5.552083132562879	4.921905236365093	5.053727231219748	3.8875096247458676	4.1614471707799146	4.166597693720255	0.8719337221725845	6.05341506101351	5.463912365950189	5.771927451780533	5.545458547207862
cgd3_4170	2.1336265525888964	0.8719337221725845	0.871933722172587	0.871933722172587	3.966729156492764	2.1884591764668286	2.2357353714426202	3.2568026935549903	5.62517377422748	4.273700607676403	4.744899856517419	3.637410514221128
cgd3_4180	5.576732523245473	5.286778021897566	3.763684584561521	5.74487852942699	6.233042523182573	6.76687759725249	6.8725446319529775	5.801032849498547	7.012856048497132	7.532291201321787	6.406675346446433	5.5482755265564405
cgd3_4190	8.161687681613504	7.534893580508832	8.476834901889884	7.418365688297718	7.948311162818944	8.253933643429653	8.523830147890896	7.822841592034226	9.25742534349696	9.794451665275988	9.422315106568945	9.285482713839755
cgd3_420	3.897619405632239	3.13213594653152	0.871933722172587	4.827205666262317	3.58753382407735	4.241061743015887	4.746946479225103	3.2824209456197577	2.9823227897436984	0.8719337221725845	3.3705153601498528	0.8719337221725845
cgd3_4200	9.339733245430295	8.606921989112909	7.679871224989857	8.023465082185881	4.094518513136311	4.768857463003383	4.362821813700094	4.104393302621796	2.258190565352582	5.503544067756717	5.566121485399056	5.371928056469176
cgd3_4210	5.649952530438338	6.486329299457704	6.094614796535618	7.035047607768961	5.177335141168375	5.489945481888852	5.494807200096254	5.985863742627992	7.60010256680086	7.050646468805252	6.473683312381064	6.341148989274838
cgd3_4220	7.68231108902752	7.6986504327538485	6.848083745830224	7.407928081667739	7.256348069915934	7.892316867516885	7.908452225245136	6.8722074574109335	8.230105319445777	8.652849622066688	7.4746707910335175	7.734707307371974
cgd3_4230	6.328935101164234	6.62725323153193	5.134456424748685	4.875020467366416	7.050846089859655	7.350946890449352	7.768752366948358	5.885581180470285	2.314902434844968	0.8719337221725845	0.8719337221725845	0.8719337221725845
cgd3_4240	0.8719337221725845	0.8719337221725845	0.871933722172587	0.871933722172587	4.696260574555795	3.9362139490424988	3.928752375945894	3.27237842923049	0.8719337221725845	4.830423551473753	1.9782076326812894	2.176092695819685
cgd3_4250	6.144002791587806	6.316051104081884	5.358577020630524	5.745738126010562	7.0513322890986965	7.334010509172981	7.6126227389425924	5.801893605197073	5.105146711314032	5.976440189092213	5.691167637464692	5.4651878926302375
cgd3_4260	6.376131475219965	6.072230334486521	3.765681887948382	4.795447684375188	6.615815101762404	7.4280608424533385	7.600983367989633	5.752720423345798	6.466179254309432	7.378011198585861	7.095676597681034	6.024734238860483
cgd3_4270	2.893238232102472	4.397010364363961	3.2744730226193086	3.887328448207078	3.1624763407181575	4.086648417404271	4.297614734924969	4.261664938885929	3.7125633349733396	5.2621380836492575	4.04777938566233	3.3335742165701467
cgd3_4280	2.1315571446587285	4.229237887610831	4.130281644817679	0.871933722172587	2.6826871883460983	4.311730999576762	4.844499380953067	3.2539316551800774	3.774264516371815	6.164048528108467	5.2932743500812816	5.179563708004685
cgd3_4290	8.788121564006143	8.04232185634493	8.609355397581092	8.015745037970564	7.569503287743923	7.779471413692469	7.619761096545904	7.591929852583663	3.7636026900019273	5.496083650425295	6.7113557275550075	5.269532479919132
cgd3_430	9.341058842705545	8.665782506013416	8.108131513614243	8.614410842794083	8.421295547259778	8.557398642905305	8.603425813552075	9.098853891704692	5.065210466675574	4.232130794127304	6.76437784359044	4.309044361927061
cgd3_4310	3.92748662217451	0.8719337221725845	4.485127263561004	0.871933722172587	3.5187607231690943	4.244902670327957	4.439264952965292	0.8719337221725845	0.8719337221725845	0.8719337221725845	3.3985564539041087	3.6935634819340373
cgd3_4330	4.081715143253662	2.5452012199516627	4.349954993808331	0.871933722172587	5.067183629489323	4.456968656220263	4.919834960940536	0.8719337221725845	0.8719337221725845	3.6051392252564027	5.274428272593211	4.128953179531081
cgd3_4340	4.620682003219545	3.7983732116313558	3.1419605818814103	6.876196866888772	3.3252163024568544	3.740428186445545	3.3533543007865037	3.962517013854683	4.522541596781363	4.122613406417759	3.2084276032445054	3.4955210591475594
cgd3_4350	6.069867190893726	6.062706895824358	4.751084900147376	6.149062121731386	5.414337738630292	3.96555609179195	4.135413544661304	4.728356488108005	4.761442912365731	4.355417112498342	4.711817497172915	3.995648587033548
cgd3_440	9.722328735278966	9.339356694516118	9.30856155039933	9.412600489045243	11.467862619124396	10.918281926905232	10.904423285699874	10.673721243644826	0.8719337221725845	0.8719337221725845	2.6927222923874106	2.2582118582530044
cgd3_450	8.349485935287674	7.677931502168462	7.829593815162185	8.288232621631922	9.526637301994686	8.674196070364234	8.694408681968863	8.4257298576311	6.895789216235898	7.312289172882483	6.664528702112387	6.451678965216812
cgd3_460	9.713979317074196	9.144767153912362	9.190117573178629	9.178046246436024	9.479608748161477	9.712243639296572	9.714071622248685	8.675808115550927	4.418850024771507	4.9382445198797935	5.535608742032056	5.7615380978804325
cgd3_470	10.940180638967703	11.010757592493137	10.764998500456421	10.587501873161626	11.550788233169415	11.463509209280685	11.49377570487759	10.73016884066268	10.180562499174053	9.492681154875497	10.220863284272992	9.911976038494771
cgd3_480	3.7798448254502706	3.7734664716976702	4.33065520855469	0.871933722172587	5.644362581773964	5.673259026936635	5.768963552514443	7.354826537044298	5.920868818017643	3.587133358141741	4.2316576083508695	4.8883558357135435
cgd3_490	9.554401455290858	9.87153652040932	9.615789137903992	9.956607123914667	8.407604820284666	7.524152469189316	7.315379866738585	7.914507075109216	10.628202021713191	9.163533595572469	9.746161431047613	10.044238624668
cgd3_50	5.500409632568558	3.94375544059344	3.2752234075670406	0.871933722172587	5.354024862186151	5.1097576936469	5.341050284554124	5.031606201002695	5.438568943740852	5.509725551257658	5.9574065141504855	4.824521807907798
cgd3_500	10.03492144948609	9.750655826182824	10.102856599126854	10.219009511659522	10.818534011622202	9.65655837234222	9.291337543346295	10.206738113933378	10.457397472518204	9.067615091759746	10.21208659996398	9.8503732218828155
cgd3_510	10.678602506495496	11.06528925672805	11.276974578482756	11.91593171779091	11.64590038543869	10.801977637714327	10.520628590973445	12.897786925449557	13.052560807952737	11.836965044437022	12.544549861437229	12.915382993584634
cgd3_520	9.588825279166322	9.441655426127893	8.768982831642422	8.894694463676355	3.870468812592899	2.6899228321542923	2.231638352079592	5.649155629969079	0.8719337221725845	3.4542696451182673	4.417451128402468	0.8719337221725845
cgd3_530	4.074984353837366	7.33328926323187	5.696006031011757	7.589237538480649	3.222995255610313	5.053381263938525	5.381269297721972	0.8719337221725845	7.363267652988319	6.137428736479281	6.578528259485449	7.3243496172804194
cgd3_540	2.2086676856572893	3.2076633278880218	0.871933722172587	0.871933722172587	5.976028038340019	5.782948466517558	6.192479864824351	6.429509050216561	6.059170079898839	6.457026645502683	5.816951850770314	6.214211687933149
cgd3_550	9.369752944642899	9.3196472293761	8.884433050788175	8.34100316783245	9.555508306125036	9.511887211265018	9.661486671603749	9.677956376296489	11.226559008128001	11.14216701038009	11.18014300179059	11.079301998149127
cgd3_560	4.986215821215582	5.707447195331281	5.13753770086005	5.832462182092191	6.4613279230179925	6.295728383384582	6.277081067551585	6.3898732632276936	6.849586377174865	7.622005988819093	7.407433086472945	6.941743388885126
cgd3_570	2.214292828809519	4.80360200972004	3.3876172407890235	6.858115337856733	7.316490209308309	6.61639850132571	6.750614937231958	6.573345841738457	5.357247292812726	6.615147082284653	5.882981582129545	5.978460028385903
cgd3_580	3.917114570051983	4.521333661482472	3.320372488906577	0.871933722172587	6.183553268567186	6.277610545232653	6.672063164929735	5.857634081056889	2.2967316605785215	6.032391977768898	4.795111412137667	3.6834419333496258
cgd3_590	10.682932203095271	10.25434282747822	10.077912798595381	10.399432113020453	9.846486579953718	10.17949276340199	10.087765672245744	10.298606309272744	9.202099291705071	7.945994048223849	8.647101545365407	8.760338812891858
cgd3_600	8.404307529190342	8.638172250569578	9.331167922853476	9.389977402149357	7.6716483249904766	7.73876742293619	7.850499572107573	8.075445512067626	9.24766409310814	8.409640250478851	8.932157067509372	9.013896018512204
cgd3_610	7.511745596305624	7.7934494153230345	7.95159027532819	6.524779678446231	7.320956252871628	7.276334256376037	7.183500977453916	6.363940751315033	8.885695363698618	7.603279493145228	7.8656826862922395	8.497017754607679
cgd3_620	6.344183629392997	4.791294637905445	5.590671312678628	6.593724058261113	4.2301518730184995	5.134964468879347	4.604471537896298	0.8719337221725845	7.182264360853048	0.8719337221725845	5.746033508514825	5.525359006474455
cgd3_630	5.655131858338505	6.332989773151217	5.671389815362122	7.489301647910572	5.207846480488692	4.570227680723734	4.724378525326429	5.30977440836718	7.276258013239373	3.649203928375988	5.5419937766171765	5.563641540335188
cgd3_640	6.030454280746015	6.921606863906642	5.773582794078756	4.843905984485512	6.503424199305658	6.504010895096081	6.894969928156587	4.690659352489654	5.487562114016782	7.284265848776474	6.007040625836006	6.02215231544943
cgd3_650	5.3505261038245004	5.74218397313568	5.515302788091734	5.371984054703433	3.5796948796006323	4.407691342780346	4.479262256829817	5.360239064589641	6.2714759059731735	6.87576826998503	6.804570009342399	6.221010089234636
cgd3_660	7.579008352333109	8.040972403297642	7.222085601576746	7.5412939663427485	5.7111251946274395	4.518891647521968	4.433671844260027	6.583204180871175	8.313480381558847	6.760080562008172	7.971398396838961	7.707640295803629
cgd3_670	10.460079984750736	10.311728634669263	10.426787001988323	9.927145972882771	7.279397320302959	7.813354602574703	7.564180710440796	8.163946671144481	9.068679054349541	7.2233185523045	8.532650924741025	8.659625939136392
cgd3_680	7.278110529813857	6.868329978798504	7.021292363815566	6.120285375305628	4.798185904568328	5.5323224778974005	5.728466861253885	5.960562646260193	0.8719337221725845	0.8719337221725845	2.183941654036137	0.8719337221725845
cgd3_690	9.665889988533355	9.671935537888661	9.631494213641977	8.687012898374793	6.064615124740935	7.751940755940701	7.5734217643927835	7.530649231283778	9.324118555052358	8.732379469352434	8.87760861715315	8.971762413530195
cgd3_710	8.212382544092204	7.992372755560192	7.373332105732503	7.789305992106288	7.917786983474248	8.776363392069204	8.903700294995742	7.995380271986462	6.497487675119655	6.607480086386934	4.619416834426116	5.370498406114017
cgd3_720	9.163635613069651	9.254227460102642	9.148157460412545	9.189655628043623	9.371533904610104	8.97004995569666	8.710477111718816	10.33907897892267	4.249543195480567	0.8719337221725845	3.795972872598841	4.907832818757037
cgd3_730	7.673568852884758	7.836991629506606	7.727832377447432	7.774219168997052	8.817759936119062	8.265104646556932	8.260288769553048	8.636174283188277	6.659678523279093	5.3522023173018844	6.56382931899255	6.185395885660698
cgd3_740	4.688562755250175	4.681725092538585	3.463588012953801	5.568447697640323	6.130617383170787	6.195479292343603	6.65570994316558	5.556633287616616	4.504227668845403	5.984866703691746	6.079708760158985	5.289326637753103
cgd3_750	7.656889520462079	7.991446384227783	8.237287547369608	6.939417638418089	7.942204372522144	7.811379832627106	7.653853163217938	8.806664383788119	7.011208522131907	6.380640322651425	5.474393623155565	7.228888367124994
cgd3_760	6.0223359184439405	5.450488195692731	4.705574890820065	5.789111837013921	5.665493769017474	5.839629011072066	5.454605776826929	5.63056617154183	6.449655412476941	7.189612796679919	7.072997879942653	7.464060144213677
cgd3_770	3.4311046589767424	4.143301648405251	3.962539602798361	0.871933722172587	2.8480801337472115	3.103585419264742	3.1469004458743997	3.4395520402515394	4.705750828596235	0.8719337221725845	4.8357661492714294	5.035516571121775
cgd3_780	6.738794118618486	6.2715984841100205	4.8434538956412165	5.531523688484281	4.999592139479146	4.718012980914079	4.773253933519686	3.911154119472687	5.224271204826682	5.546719511243882	5.357114735559207	4.320363045684092
cgd3_790	0.8719337221725845	4.05371459394737	3.3767339284017406	3.9975367564055486	2.9401024232535242	3.6117303577372706	3.914892260261976	0.8719337221725845	4.7918042316637885	0.8719337221725845	0.8719337221725845	2.927445595299062
cgd3_80	8.28832909519974	8.306854577155077	8.663713053434629	8.935749782695291	8.568517378356525	8.469154321889976	8.418058229652162	8.349673286292516	0.8719337221725845	0.8719337221725845	0.8719337221725845	0.8719337221725845
cgd3_800	7.047325389421881	5.698177186959564	5.769970576850182	7.310339369104343	6.77991820940798	6.494165538489374	6.40197881937709	6.405905220096468	5.07541201912921	5.212526096512057	5.983947462905528	5.357470015212316
cgd3_810	4.915117104050495	4.241788636979286	5.37207155219436	4.807317297453647	9.012057728473968	8.612198076789781	8.641988329700217	8.552551205477583	7.092344554335281	7.738034414641563	7.6811325903938465	7.109935237790988
cgd3_840	6.337874307565088	6.459069108502116	5.967220526530019	5.887203283045581	5.224379914127161	5.434084455183322	5.326244214382096	6.579931723301585	7.990313417185195	6.880295628873347	7.63995440114835	7.692466179863595
cgd3_860	6.895190113613802	7.915976996982407	7.316382121081577	8.101337477617458	6.8214833038238085	5.662602138233375	5.695146889171199	7.222717523960798	7.646001799653819	6.892860784123032	7.809930621937719	7.675632544486082
cgd3_890	4.96587964690175	3.891417697165832	2.776669239223099	0.871933722172587	5.581837956360961	4.299951502304004	3.9586530530354436	4.975453702242606	4.379230024411873	5.5419517197490045	5.383358836786451	5.62367848315437
cgd3_90	6.733388297189626	5.961111738184194	6.653909044411873	5.815019443395642	3.709823282464982	2.1151985726267992	1.9591432292945403	0.8719337221725845	0.8719337221725845	0.8719337221725845	0.8719337221725845	0.8719337221725845
cgd3_910	3.08493730982522	0.8719337221725845	2.795437486426433	0.871933722172587	3.139729212214136	5.399028005711401	5.563607587702742	4.999526657552372	3.746497140170384	4.621169064945463	4.554322266601192	3.126557890367585
cgd3_920	11.30135164510596	10.671716013062964	10.766922239436472	10.464118319063061	11.36098456875955	11.466783249693112	11.490484298693785	11.284799317277386	10.742066545584537	10.004610740687282	10.4676029051773	10.618916446024839
cgd3_930	5.490780165977477	5.697657574019533	5.902546539031063	0.871933722172587	4.873452803901022	5.000882145218484	5.193659688185921	4.1795653028892	4.365531114107417	6.556335511876612	4.571223853298439	4.218001808135347
cgd3_940	5.64509098039294	5.329266078097712	4.056987912031585	0.871933722172587	4.148162912347059	4.942605677630758	5.251641833343065	0.8719337221725845	0.8719337221725845	0.8719337221725845	0.8719337221725845	0.8719337221725845
cgd3_950	7.438104274173283	7.703472669665217	7.838893637691379	7.346098534383225	7.140840062942764	7.783732177486531	7.56167774224699	6.201808142055179	4.541470604800954	4.314838923132944	5.178150468822092	3.3284147995121276
cgd3_960	5.0041797710577045	3.927115405049808	5.9960110899823835	4.778455697385819	3.231300879207922	4.05504512489731	3.4753401183316295	0.8719337221725845	3.7595496099934467	4.255105582629709	3.3277146560256963	4.806849161378249
cgd3_980	5.393081147535662	4.97501263782239	5.639753352554443	0.871933722172587	6.451550403858365	6.318624085637455	6.485189717284705	4.848716534946555	5.599935532664775	4.097300079143519	5.617067684062125	5.0983373678345965
cgd3_990	4.620781391191808	4.0819348218698694	0.871933722172587	4.9421964226046065	0.8719337221725845	2.0380777459434674	2.5628996639931207	5.73963830112417	0.8719337221725845	0.8719337221725845	2.692377798935345	0.8719337221725845
cgd4_1010	0.8719337221725845	4.451775652762009	3.2588078256908064	0.871933722172587	4.145125275695187	4.682384749808333	4.561905715629869	5.012478858865474	3.4069412333245537	5.490276259342812	4.481289217987431	4.664019885939541
cgd4_1020	2.145804565420309	3.123604321526111	3.293479959952305	4.817112965963477	4.183509928414237	4.12350723996106	4.108166984119665	0.8719337221725845	4.9984738124475	5.7847962264018316	5.461887547648133	2.850873090502789
cgd4_1030	5.63509379492473	5.375608345288954	5.087660614704141	5.009724086105472	5.202081555665241	4.8946729872713846	4.957506716165222	4.855282108446346	6.947402332623109	6.554497203413764	6.701758319512622	7.011977180532234
cgd4_1040	0.8719337221725845	3.009082844106183	4.021370087731369	0.871933722172587	2.214711706413155	4.604880350586423	4.8189395166955595	3.9997408976005215	2.862973092896315	0.8719337221725845	0.8719337221725845	0.8719337221725845
cgd4_1070	4.86412074981049	5.038436431727946	5.239275834340814	5.372695314971917	5.494520989138717	5.490932842705722	5.390095625365169	5.216067802668325	5.557832999010113	6.762894954400651	6.097424649625258	5.401766812801601
cgd4_1080	3.2982857175615385	4.734171193972253	2.568244698792947	4.854993229052678	3.871250905874836	2.690563275516427	3.285724225373856	0.8719337221725845	2.301429844558016	0.8719337221725845	3.0612803996025435	4.204958081114639
cgd4_1100	5.415701920031084	6.139152750179247	5.813297679552308	5.836925936469517	6.3259941147398315	6.604719688820432	6.959852924230694	3.330435977090888	4.583134414329822	3.4794084237711553	2.0168233297870186	0.8719337221725845
cgd4_1110	8.509489035347594	8.238550568781223	8.588989941262714	8.039061655200795	9.299673159203813	9.34981144696427	9.465157979446316	8.519605644246866	0.8719337221725845	0.8719337221725845	3.3507879161521483	0.8719337221725845
cgd4_1120	4.421576766212971	2.4710502076043994	5.6191421458127895	0.871933722172587	4.71013420317516	4.553315235753713	4.452211000558866	0.8719337221725845	4.4153680796386965	4.93466395436899	3.7251424960818516	3.7493369179868634
cgd4_1130	2.2517097540670394	2.51602065889635	4.311132044621165	4.9824780975478955	4.278982604970598	5.048859818749758	5.325348130319424	3.4181084161252544	2.3882259540338557	0.8719337221725845	2.7231835887164846	0.8719337221725845
cgd4_1140	4.787547079412074	5.333257746876053	4.060710474099757	0.871933722172587	3.6393658638158644	3.9617162855128187	4.059726197399218	0.8719337221725845	2.4785106273690585	0.8719337221725845	2.154992760340516	3.090468391540645
cgd4_1160	5.300345849685037	5.357377751616593	6.16855606830179	5.81639996419881	5.187149182379264	5.1627175863516985	5.499282802801806	3.3131081711695987	4.122113517270166	4.877337091094788	4.565269499568757	5.2488452559670185
cgd4_1170	8.688335016742236	8.018514733754321	7.709259996531397	6.8594016881118005	7.392099215751093	6.976720542523184	6.686868129489679	7.351412684655744	6.687736894066759	6.616429652379229	5.9919643467719785	6.699861485254956
cgd4_1200	8.01638443265942	8.026231226511308	7.933904475926676	6.588166468018959	7.112142798537423	6.540481576930623	6.705785043083501	5.603521185446135	6.777868595257504	5.777245612135086	6.127164151980799	6.876542379069304
cgd4_1210	3.7026961510470615	2.4702005449751243	3.8801374987291175	0.871933722172587	3.7626287940511296	4.2181693868401915	4.363458097455625	4.764803227347161	5.231261374188317	6.105625932323414	5.698257347589038	5.40794881043815
cgd4_1220	5.763986533970104	6.25045175682435	4.844113144853702	5.785693701826241	5.487457180962861	5.46915702881422	5.54830383580752	6.4336737770023475	7.288194051113748	6.777115335606342	6.924773898028545	6.883074621324044
cgd4_1240	5.344566800492918	4.2470088323256	4.4397456880103165	4.812718446226707	5.925374326297533	4.736537388001143	4.9081574013911435	4.126055337447486	2.2731928383059805	6.183229037648472	4.516257120254152	4.5420772363349124
cgd4_1270	4.4735821099205415	5.243697016846891	2.817702955332951	0.871933722172587	4.405011938568716	4.144314591724422	4.401243854558635	3.5964071219818874	3.2811140646719017	4.649101604472898	5.011201461097686	4.9081799003587445
cgd4_130	6.143117475825152	6.36838229960368	5.409769706862273	0.871933722172587	4.384255891548716	4.146825923776219	4.144337529901764	4.690942142769391	0.8719337221725845	0.8719337221725845	2.618284369349541	0.8719337221725845
cgd4_1300	9.597377043589697	9.540013643661343	9.853053528831596	10.238822468931014	5.005534189789533	5.2839630548456435	5.155738438438505	7.064300608012931	0.8719337221725845	0.8719337221725845	3.4222572371756352	2.9060178283519726
cgd4_1310	2.847807691814607	3.1622534342598883	4.732064341468932	0.871933722172587	5.1551680728404055	6.065232624143524	6.205814977227731	5.405378493598734	2.3066389979093875	0.8719337221725845	0.8719337221725845	0.8719337221725845
cgd4_1320	5.357945975547584	5.550765290905709	6.783775832791314	6.090777222479253	5.538199129580842	7.082590235502436	6.893889711013621	5.367661268350978	2.981182771416277	5.54024827045859	2.604531646191	2.8578248239384276
cgd4_1350	6.260659585633095	5.636917415484112	5.506086274532521	4.809575440673635	6.710685370534671	6.092328717934886	6.241391073443833	5.81789151838441	6.01710115635336	5.992499591377058	7.49481714112	6.536866439457616
